Date,Close,High,Low,Open,Volume
1/2/2015,15.42599964,15.73750019,15.34799957,15.62899971,55664000
1/5/2015,15.10949993,15.41899967,15.04249954,15.35050011,55484000
1/6/2015,14.76449966,15.14999962,14.61900043,15.11200047,70380000
1/7/2015,14.92099953,15.06400013,14.76650047,14.875,52806000
1/8/2015,15.02299976,15.15699959,14.80550003,15.01599979,61768000
1/9/2015,14.8465004,15.14350033,14.83399963,15.07400036,51848000
1/12/2015,14.57050037,14.92549992,14.46399975,14.87800026,68428000
1/13/2015,14.73700047,15.07499981,14.66149998,14.8739996,82728000
1/14/2015,14.66349983,14.7954998,14.32499981,14.5965004,110774000
1/15/2015,14.34749985,14.80000019,14.3409996,14.69999981,88384000
1/16/2015,14.5369997,14.53950024,14.26249981,14.31400013,69564000
1/20/2015,14.47200012,14.66800022,14.31949997,14.62950039,61502000
1/21/2015,14.86250019,15.30000019,14.36299992,14.48200035,201302000
1/22/2015,15.51599979,15.61250019,15,15,107252000
1/23/2015,15.61950016,15.8465004,15.38599968,15.40400028,89928000
1/26/2015,15.4829998,15.64999962,15.3760004,15.5909996,63394000
1/27/2015,15.33749962,15.51200008,15.13150024,15.31499958,58406000
1/28/2015,15.19550037,15.57549953,15.18999958,15.49050045,61276000
1/29/2015,15.58899975,15.64000034,14.96650028,15.23649979,173132000
1/30/2015,17.72649956,17.97500038,17.03700066,17.31599998,477122000
2/2/2015,18.2234993,18.25,17.50049973,17.50250053,204638000
2/3/2015,18.17749977,18.39100075,18.01049995,18.01449966,124252000
2/4/2015,18.23749924,18.375,17.91150093,17.91900063,83398000
2/5/2015,18.69449997,18.94000053,18.29500008,18.29999924,144952000
2/6/2015,18.7140007,18.79949951,18.55050087,18.74349976,77848000
2/9/2015,18.52799988,18.72050095,18.36000061,18.54999924,54492000
2/10/2015,18.64999962,18.71500015,18.42550087,18.55949974,45744000
2/11/2015,18.75699997,18.85499954,18.55500031,18.56150055,55730000
2/12/2015,18.85849953,18.92550087,18.65749931,18.75499916,55822000
2/13/2015,19.09149933,19.14999962,18.85050011,18.9204998,69502000
2/17/2015,18.77149963,18.99950027,18.63349915,18.88599968,73464000
2/18/2015,18.6685009,18.83699989,18.64249992,18.68899918,53012000
2/19/2015,18.95000076,19.09399986,18.67149925,18.67449951,59076000
2/20/2015,19.18300056,19.18499947,18.79199982,18.93099976,65160000
2/23/2015,19.00699997,19.22699928,18.89999962,19.17200089,43540000
2/24/2015,18.92950058,19.02400017,18.80800056,18.93250084,38416000
2/25/2015,19.26849937,19.39249992,18.82699966,18.8635006,63490000
2/26/2015,19.23999977,19.46850014,19.16399956,19.20350075,53742000
2/27/2015,19.00799942,19.29949951,18.98950005,19.20000076,50646000
3/2/2015,19.28300095,19.29500008,18.97400093,19.04249954,42784000
3/3/2015,19.23049927,19.30500031,19.07999992,19.19750023,38930000
3/4/2015,19.13599968,19.39500046,19.10950089,19.28549957,45182000
3/5/2015,19.39150047,19.42099953,19.19449997,19.28050041,53870000
3/6/2015,19.00449944,19.35000038,18.94400024,19.27599907,52540000
3/9/2015,18.9279995,18.96649933,18.76399994,18.92000008,46228000
3/10/2015,18.47550011,18.88850021,18.45899963,18.87249947,62420000
3/11/2015,18.31850052,18.66749954,18.31299973,18.53050041,49902000
3/12/2015,18.71199989,18.77499962,18.37599945,18.44099998,56200000
3/13/2015,18.52899933,18.69949913,18.33399963,18.57600021,52234000
3/16/2015,18.66749954,18.6970005,18.33600044,18.5189991,47082000
3/17/2015,18.59600067,18.72500038,18.48200035,18.55550003,40740000
3/18/2015,18.75699997,18.79949951,18.33499908,18.49850082,53082000
3/19/2015,18.66200066,18.85549927,18.60950089,18.69350052,38314000
3/20/2015,18.92449951,18.96850014,18.79599953,18.81450081,75272000
3/23/2015,18.75550079,19.08849907,18.74699974,18.9034996,44786000
3/24/2015,18.7045002,18.76199913,18.6135006,18.69949913,44564000
3/25/2015,18.54800034,19.02499962,18.51449966,18.75849915,68590000
3/26/2015,18.36750031,18.56999969,18.28249931,18.47949982,58600000
3/27/2015,18.52799988,18.65850067,18.32850075,18.35549927,52196000
3/30/2015,18.72949982,18.80599976,18.57749939,18.59350014,36418000
3/31/2015,18.60499954,18.88500023,18.57550049,18.66200066,50122000
4/1/2015,18.51300049,18.65800095,18.41699982,18.60499954,49162000
4/2/2015,18.61249924,18.66399956,18.45000076,18.52499962,37506000
4/6/2015,18.85199928,19.01000023,18.46800041,18.50499916,61014000
4/7/2015,18.72050095,18.96549988,18.70149994,18.80750084,39098000
4/8/2015,19.05999947,19.07900047,18.73250008,18.7329998,52728000
4/9/2015,19.17700005,19.22100067,18.94000053,19.03300095,47846000
4/10/2015,19.13249969,19.3560009,19.06599998,19.21549988,51470000
4/13/2015,19.11800003,19.26399994,19.00699997,19.17650032,37890000
4/14/2015,19.25550079,19.39049911,19.06049919,19.17550087,51672000
4/15/2015,19.17250061,19.28899956,19.08200073,19.23250008,38664000
4/16/2015,19.30200005,19.37249947,19.17749977,19.18449974,41608000
4/17/2015,18.77799988,19.1779995,18.71999931,19.13150024,76794000
4/20/2015,19.47550011,19.59700012,18.85000038,18.92749977,100322000
4/21/2015,19.55900002,19.72999954,19.34000015,19.56550026,92870000
4/22/2015,19.48999977,19.7140007,19.39999962,19.59550095,69494000
4/23/2015,19.49950027,19.59399986,19.30750084,19.51049995,159600000
4/24/2015,22.25499916,22.63249969,21.95000076,21.95000076,343538000
4/27/2015,21.9279995,22.34950066,21.87050056,22.19300079,108618000
4/28/2015,21.46549988,21.95000076,21.40200043,21.92550087,82810000
4/29/2015,21.46850014,21.71199989,21.30150032,21.33749962,72434000
4/30/2015,21.0890007,21.58749962,20.96199989,21.35549927,72958000
5/1/2015,21.14349937,21.28199959,20.79999924,21.19099998,71316000
5/4/2015,21.15200043,21.4885006,21.12100029,21.23999977,45408000
5/5/2015,21.05949974,21.37549973,21.0510006,21.14249992,57128000
5/6/2015,20.95499992,21.13599968,20.72750092,21.07150078,51050000
5/7/2015,21.34399986,21.42499924,21.14249992,21.20750046,55322000
5/8/2015,21.68449974,21.76000023,21.50849915,21.53750038,58176000
5/11/2015,21.64249992,21.95000076,21.56850052,21.62549973,47874000
5/12/2015,21.5510006,21.66250038,21.33550072,21.55400085,38956000
5/13/2015,21.34350014,21.67650032,21.29000092,21.49900055,39926000
5/14/2015,21.61400032,21.64999962,21.35050011,21.47249985,37770000
5/15/2015,21.29999924,21.52000046,21.21500015,21.39999962,84806000
5/18/2015,21.26199913,21.3635006,21.07299995,21.29999924,47804000
5/19/2015,21.08550072,21.41200066,21.03149986,21.24349976,49284000
5/20/2015,21.19300079,21.35499954,20.91799927,21.03000069,43924000
5/21/2015,21.5814991,21.84499931,21.39999962,21.39999962,82428000
5/22/2015,21.38150024,21.62199974,21.38050079,21.57749939,40412000
5/26/2015,21.27350044,21.35000038,21.10000038,21.30999947,44884000
5/27/2015,21.57099915,21.59250069,21.25049973,21.37249947,44622000
